,future,Au_TD,diff,ytm
22:57,402.64,398.83,3.81,2.179265
22:58,402.74,399.0,3.74,2.138315
22:59,402.54,398.75,3.79,2.16826
23:00,402.18,398.36,3.82,2.187563
23:01,402.22,398.45,3.77,2.158442
23:02,402.7,398.94,3.76,2.150073
23:03,402.48,398.69,3.79,2.168586
23:04,402.6,398.9,3.7,2.115975
23:05,402.42,398.6,3.82,2.186246
23:06,402.58,398.79,3.79,2.168043
23:07,402.5,398.86,3.64,2.081871
23:08,402.48,398.95,3.53,2.018502
23:09,402.4,398.7,3.7,2.117037
23:10,402.48,398.67,3.81,2.18014
23:11,402.48,398.6,3.88,2.220585
23:12,402.36,398.5,3.86,2.209693
23:13,402.18,398.44,3.74,2.14132
23:14,402.38,398.5,3.88,2.221142
23:15,402.2,398.44,3.76,2.152771
23:16,402.16,398.32,3.84,2.199237
23:17,402.24,398.42,3.82,2.187233
23:18,402.24,398.45,3.79,2.169893
23:19,402.32,398.45,3.87,2.215695
23:20,402.08,398.34,3.74,2.141857
23:21,402.08,398.4,3.68,2.107179
23:22,402.16,398.4,3.76,2.152987
23:23,402.14,398.38,3.76,2.153095
23:24,402.14,398.22,3.92,2.245618
23:25,401.7,398.0,3.7,2.12076
23:26,401.16,397.1,4.06,2.332378
23:27,401.18,397.46,3.72,2.135121
23:28,400.94,397.2,3.74,2.148005
23:29,400.96,397.0,3.96,2.275504
23:30,401.08,397.25,3.83,2.199418
23:31,400.78,397.18,3.6,2.067702
23:32,401.14,397.4,3.74,2.146924
23:33,401.16,397.3,3.86,2.216367
23:34,401.28,397.55,3.73,2.140375
23:35,401.08,397.21,3.87,2.222612
23:36,401.04,397.04,4.0,2.298257
23:37,400.48,396.72,3.76,2.162104
23:38,400.62,396.88,3.74,2.149737
23:39,400.0,396.35,3.65,2.100811
23:40,399.58,395.98,3.6,2.073968
23:41,399.9,396.16,3.74,2.153644
23:42,399.78,395.94,3.84,2.212456
23:43,399.7,395.82,3.88,2.236181
23:44,399.9,396.2,3.7,2.130395
23:45,399.48,395.66,3.82,2.202491
23:46,398.96,395.1,3.86,2.228708
23:47,398.72,394.95,3.77,2.17757
23:48,398.4,394.79,3.61,2.085998
23:49,399.12,395.35,3.77,2.175367
23:50,399.16,395.29,3.87,2.233408
23:51,399.02,395.33,3.69,2.129313
23:52,398.88,395.1,3.78,2.182517
23:53,398.8,395.0,3.8,2.19462
23:54,398.52,394.61,3.91,2.260381
23:55,398.2,394.2,4.0,2.314815
23:56,398.64,394.81,3.83,2.213011
23:57,398.84,394.85,3.99,2.305227
23:58,398.76,394.8,3.96,2.288184
23:59,398.94,395.02,3.92,2.263809
00:00,398.8,394.8,4.0,2.311297
00:01,398.6,394.8,3.8,2.195732
00:02,398.56,394.86,3.7,2.137625
00:03,398.76,394.86,3.9,2.253172
00:04,398.66,395.0,3.66,2.113766
00:05,398.34,394.33,4.01,2.319837
00:06,398.64,394.9,3.74,2.160515
00:07,398.48,394.61,3.87,2.237256
00:08,398.48,394.57,3.91,2.26061
00:09,398.5,394.9,3.6,2.07964
00:10,397.84,394.16,3.68,2.129846
00:11,398.16,394.4,3.76,2.174823
00:12,398.08,394.44,3.64,2.1052
00:13,398.12,394.46,3.66,2.116659
00:14,397.72,393.83,3.89,2.253272
00:15,398.16,394.15,4.01,2.320896
00:16,398.02,394.22,3.8,2.198963
00:17,398.2,394.3,3.9,2.256372
00:18,398.46,394.88,3.58,2.068192
00:19,398.26,394.7,3.56,2.057575
00:20,398.58,394.9,3.68,2.125855
00:21,398.68,394.98,3.7,2.136975
00:22,398.76,394.95,3.81,2.200674
00:23,398.86,395.14,3.72,2.147657
00:24,398.68,395.0,3.68,2.125316
00:25,398.58,395.04,3.54,2.044255
00:26,398.56,394.86,3.7,2.137625
00:27,398.6,394.86,3.74,2.160734
00:28,398.54,394.71,3.83,2.213571
00:29,398.32,394.6,3.72,2.150596
00:30,398.38,394.75,3.63,2.097768
00:31,398.5,394.93,3.57,2.062153
00:32,398.76,395.0,3.76,2.171519
00:33,398.6,395.02,3.58,2.067459
00:34,398.46,394.7,3.76,2.173169
00:35,398.66,394.8,3.86,2.230401
00:36,398.54,394.9,3.64,2.102748
00:37,398.48,394.8,3.68,2.126393
00:38,398.4,394.55,3.85,2.226033
00:39,398.28,394.72,3.56,2.057471
00:40,398.26,394.63,3.63,2.098405
00:41,398.34,394.64,3.7,2.138816
00:42,398.3,394.64,3.66,2.115694
00:43,398.1,394.41,3.69,2.13428
00:44,397.78,394.19,3.59,2.077599
00:45,397.4,393.82,3.58,2.073758
00:46,397.44,394.01,3.43,1.985911
00:47,397.82,393.98,3.84,2.223463
00:48,397.86,394.3,3.56,2.059663
00:49,398.12,394.5,3.62,2.093314
00:50,398.12,394.39,3.73,2.157525
00:51,398.2,394.6,3.6,2.081221
00:52,398.14,394.7,3.44,1.988219
00:53,398.08,394.53,3.55,2.05268
00:54,398.2,394.5,3.7,2.139575
00:55,398.2,394.7,3.5,2.022897
00:56,398.12,394.75,3.37,1.947514
00:57,398.26,394.65,3.61,2.086738
00:58,398.32,394.65,3.67,2.121421
00:59,398.26,394.66,3.6,2.080905
01:00,398.14,394.6,3.54,2.046534
01:01,398.08,394.51,3.57,2.064349
01:02,398.04,394.4,3.64,2.105413
01:03,398.04,394.4,3.64,2.105413
01:04,397.92,394.58,3.34,1.931009
01:05,398.08,394.48,3.6,2.081855
01:06,398.0,394.5,3.5,2.023923
01:07,398.06,394.36,3.7,2.140335
01:08,398.02,394.36,3.66,2.117196
01:09,398.04,394.42,3.62,2.093739
01:10,398.0,394.42,3.58,2.070604
01:11,398.16,394.42,3.74,2.163145
01:12,398.1,394.6,3.5,2.02341
01:13,398.12,394.45,3.67,2.122497
01:14,398.14,394.3,3.84,2.221659
01:15,398.3,394.66,3.64,2.104026
01:16,398.1,394.26,3.84,2.221884
01:17,398.08,394.5,3.58,2.070184
01:18,398.16,394.54,3.62,2.093102
01:19,398.14,394.35,3.79,2.192453
01:20,398.12,394.2,3.92,2.268519
01:21,398.04,394.45,3.59,2.07623
01:22,398.08,394.45,3.63,2.099363
01:23,397.98,394.44,3.54,2.047365
01:24,398.06,394.45,3.61,2.087796
01:25,397.98,394.25,3.73,2.158291
01:26,397.9,394.18,3.72,2.152887
01:27,397.64,393.81,3.83,2.21863
01:28,397.64,393.94,3.7,2.142617
01:29,397.58,393.98,3.6,2.084497
01:30,397.68,393.98,3.7,2.142399
01:31,397.7,393.9,3.8,2.200749
01:32,397.64,394.0,3.64,2.107551
01:33,397.58,394.0,3.58,2.072811
01:34,397.54,393.96,3.58,2.073021
01:35,397.3,393.7,3.6,2.085979
01:36,397.16,393.68,3.48,2.016549
01:37,397.2,393.68,3.52,2.039728
01:38,397.42,393.9,3.52,2.038588
01:39,397.5,394.12,3.38,1.956416
01:40,397.5,393.9,3.6,2.08492
01:41,397.34,393.81,3.53,2.044847
01:42,397.26,393.89,3.37,1.951766
01:43,397.32,393.89,3.43,1.986516
01:44,397.38,393.89,3.49,2.021265
01:45,397.5,394.04,3.46,2.003128
01:46,397.4,394.05,3.35,1.939395
01:47,397.48,394.04,3.44,1.991549
01:48,397.42,393.79,3.63,2.102882
01:49,397.34,393.7,3.64,2.109157
01:50,397.48,393.7,3.78,2.190278
01:51,397.42,393.9,3.52,2.038588
01:52,397.52,393.9,3.62,2.096503
01:53,397.58,393.9,3.68,2.131252
01:54,397.56,393.79,3.77,2.183984
01:55,397.6,393.79,3.81,2.207157
01:56,397.54,393.79,3.75,2.172398
01:57,397.74,393.86,3.88,2.247309
01:58,397.76,394.25,3.51,2.030992
01:59,397.84,394.28,3.56,2.059767
02:00,397.68,394.08,3.6,2.083968
02:01,397.52,394.05,3.47,2.008866
02:02,397.68,394.0,3.68,2.130711
02:03,397.56,394.0,3.56,2.061231
02:04,397.66,394.0,3.66,2.119131
02:05,397.6,394.26,3.34,1.932576
02:06,397.66,394.25,3.41,1.973129
02:07,397.72,394.12,3.6,2.083756
02:08,397.72,394.1,3.62,2.095439
02:09,397.74,394.25,3.49,2.01942
02:10,397.8,394.01,3.79,2.194345
02:11,397.66,393.95,3.71,2.148353
02:12,397.54,394.0,3.54,2.049651
02:13,397.5,394.06,3.44,1.991448
02:14,397.7,394.0,3.7,2.142291
02:15,397.64,394.2,3.44,1.990741
02:16,397.62,394.0,3.62,2.095971
02:17,397.56,394.0,3.56,2.061231
02:18,397.54,394.0,3.54,2.049651
02:19,397.58,394.0,3.58,2.072811
02:20,397.42,393.92,3.5,2.026903
02:21,397.5,393.9,3.6,2.08492
02:22,397.62,393.86,3.76,2.177804
02:23,397.58,393.98,3.6,2.084497
02:24,397.56,393.86,3.7,2.143052
02:25,397.6,393.83,3.77,2.183763
02:26,397.5,393.8,3.7,2.143379
02:27,397.52,393.8,3.72,2.154964
02:28,397.68,393.75,3.93,2.276905
02:29,397.74,394.49,3.25,1.879404
02:30,,394.49,,
09:00,399.16,395.36,3.8,2.192622
09:01,399.02,395.22,3.8,2.193399
09:02,399.1,395.3,3.8,2.192955
09:03,399.0,395.15,3.85,2.222653
09:04,398.94,395.1,3.84,2.21716
09:05,398.88,395.04,3.84,2.217497
09:06,399.12,395.29,3.83,2.210323
09:07,399.22,395.33,3.89,2.244723
09:08,399.24,395.34,3.9,2.250436
09:09,399.3,395.46,3.84,2.215142
09:10,399.52,395.64,3.88,2.237198
09:11,399.44,395.69,3.75,2.161967
09:12,399.48,395.7,3.78,2.179208
09:13,399.4,395.56,3.84,2.214582
09:14,399.56,395.77,3.79,2.184586
09:15,399.72,395.86,3.86,2.224429
09:16,399.66,395.95,3.71,2.137502
09:17,399.72,395.78,3.94,2.27099
09:18,399.74,395.86,3.88,2.235955
09:19,399.74,395.86,3.88,2.235955
09:20,399.82,395.88,3.94,2.270417
09:21,399.82,395.9,3.92,2.258777
09:22,399.9,395.95,3.95,2.275777
09:23,399.74,395.8,3.94,2.270875
09:24,399.78,395.83,3.95,2.276467
09:25,399.66,395.72,3.94,2.271335
09:26,399.74,395.8,3.94,2.270875
09:27,399.96,396.1,3.86,2.223081
09:28,399.88,395.96,3.92,2.258435
09:29,399.68,395.76,3.92,2.259577
09:30,399.84,395.92,3.92,2.258663
09:31,399.92,395.9,4.02,2.316399
09:32,399.84,395.94,3.9,2.247026
09:33,399.76,395.8,3.96,2.282403
09:34,399.68,395.85,3.83,2.207197
09:35,399.72,395.82,3.9,2.247707
09:36,399.76,395.84,3.92,2.25912
09:37,399.86,395.96,3.9,2.246913
09:38,399.92,395.97,3.95,2.275662
09:39,400.06,396.11,3.95,2.274857
09:40,400.12,396.17,3.95,2.274513
09:41,400.18,396.16,4.02,2.314879
09:42,400.02,396.2,3.82,2.199489
09:43,400.0,396.19,3.81,2.193786
09:44,400.12,396.17,3.95,2.274513
09:45,400.18,396.08,4.1,2.361423
09:46,400.08,396.05,4.03,2.321282
09:47,399.96,395.96,4.0,2.304526
09:48,400.0,396.0,4.0,2.304293
09:49,400.02,396.04,3.98,2.29254
09:50,400.0,396.0,4.0,2.304293
09:51,399.98,395.98,4.0,2.304409
09:52,399.94,395.94,4.0,2.304642
09:53,399.96,395.96,4.0,2.304526
09:54,399.92,395.98,3.94,2.269843
09:55,399.92,395.91,4.01,2.310579
09:56,399.92,395.92,4.0,2.304759
09:57,399.98,395.95,4.03,2.321868
09:58,399.96,395.96,4.0,2.304526
09:59,399.76,395.7,4.06,2.340631
10:00,399.76,395.8,3.96,2.282403
10:01,399.72,395.72,4.0,2.305923
10:02,399.84,395.8,4.04,2.328512
10:03,399.84,395.84,4.0,2.305224
10:04,399.7,395.7,4.0,2.30604
10:05,399.56,395.6,3.96,2.283557
10:06,399.5,395.51,3.99,2.30138
10:07,399.48,395.5,3.98,2.29567
10:08,399.56,395.6,3.96,2.283557
10:09,399.46,395.51,3.95,2.278308
10:10,399.48,395.51,3.97,2.289844
10:11,399.46,395.51,3.95,2.278308
10:12,399.36,395.41,3.95,2.278885
10:13,399.3,395.4,3.9,2.250095
10:14,399.42,395.5,3.92,2.261062
10:15,399.42,395.65,3.77,2.173717
10:16,,395.8,,
10:17,,395.7,,
10:18,,395.7,,
10:19,,395.7,,
10:20,,395.8,,
10:21,,395.71,,
10:22,,395.8,,
10:23,,395.71,,
10:24,,395.6,,
10:25,,395.4,,
10:26,,395.5,,
10:27,,395.58,,
10:28,,395.65,,
10:29,,395.66,,
10:30,399.36,395.46,3.9,2.249753
10:31,399.32,395.4,3.92,2.261634
10:32,399.28,395.43,3.85,2.221079
10:33,399.34,395.5,3.84,2.214918
10:34,399.5,395.6,3.9,2.248957
10:35,399.5,395.7,3.8,2.190738
10:36,399.58,395.7,3.88,2.236859
10:37,399.56,395.63,3.93,2.266085
10:38,399.5,395.65,3.85,2.219844
10:39,399.52,395.75,3.77,2.173168
10:40,399.48,395.65,3.83,2.208312
10:41,399.44,395.6,3.84,2.214358
10:42,399.5,395.66,3.84,2.214022
10:43,399.52,395.54,3.98,2.295438
10:44,399.5,395.55,3.95,2.278078
10:45,399.34,395.43,3.91,2.255693
10:46,399.2,395.41,3.79,2.186575
10:47,399.34,395.44,3.9,2.249867
10:48,399.44,395.45,3.99,2.301729
10:49,399.58,395.6,3.98,2.29509
10:50,399.64,395.65,3.99,2.300566
10:51,399.54,395.57,3.97,2.289497
10:52,399.56,395.55,4.01,2.312682
10:53,399.52,395.56,3.96,2.283788
10:54,399.44,395.6,3.84,2.214358
10:55,399.52,395.6,3.92,2.26049
10:56,399.54,395.48,4.06,2.341933
10:57,399.48,395.48,4.0,2.307323
10:58,399.42,395.42,4.0,2.307673
10:59,399.38,395.42,3.96,2.284596
11:00,399.38,395.4,3.98,2.296251
11:01,399.38,395.4,3.98,2.296251
11:02,399.28,395.25,4.03,2.32598
11:03,399.24,395.24,4.0,2.308724
11:04,399.24,395.25,3.99,2.302894
11:05,399.26,395.37,3.89,2.244496
11:06,399.16,395.25,3.91,2.25672
11:07,399.1,395.2,3.9,2.251234
11:08,399.08,395.2,3.88,2.239689
11:09,399.14,395.26,3.88,2.239349
11:10,399.24,395.26,3.98,2.297064
11:11,399.26,395.45,3.81,2.197892
11:12,399.36,395.5,3.86,2.226454
11:13,399.36,395.51,3.85,2.22063
11:14,399.38,395.55,3.83,2.208871
11:15,399.48,395.6,3.88,2.237424
11:16,399.36,395.5,3.86,2.226454
11:17,399.52,395.6,3.92,2.26049
11:18,399.62,395.71,3.91,2.254097
11:19,399.64,395.71,3.93,2.265627
11:20,399.64,395.65,3.99,2.300566
11:21,399.54,395.65,3.89,2.242907
11:22,399.54,395.74,3.8,2.190517
11:23,399.5,395.61,3.89,2.243134
11:24,399.6,395.61,3.99,2.300798
11:25,399.62,395.66,3.96,2.28321
11:26,399.72,395.78,3.94,2.27099
11:27,399.66,395.75,3.91,2.253869
11:28,399.78,395.77,4.01,2.311396
11:29,399.78,395.75,4.03,2.323042
11:30,,395.85,,
11:31,,395.85,,
11:32,,395.85,,
11:33,,395.85,,
11:34,,395.85,,
11:35,,395.85,,
11:36,,395.85,,
11:37,,395.85,,
11:38,,395.77,,
11:39,,395.77,,
11:40,,395.79,,
11:41,,395.79,,
11:42,,395.79,,
11:43,,395.79,,
11:44,,395.8,,
11:45,,395.8,,
11:46,,395.8,,
11:47,,395.8,,
11:48,,395.79,,
11:49,,395.77,,
11:50,,395.83,,
11:51,,395.83,,
11:52,,395.84,,
11:53,,395.78,,
11:54,,395.84,,
11:55,,395.82,,
11:56,,395.89,,
11:57,,395.89,,
11:58,,395.89,,
11:59,,395.89,,
12:00,,395.89,,
12:01,,395.89,,
12:02,,395.88,,
12:03,,395.88,,
12:04,,395.88,,
12:05,,395.81,,
12:06,,395.8,,
12:07,,395.76,,
12:08,,395.75,,
12:09,,395.75,,
12:10,,395.79,,
12:11,,395.8,,
12:12,,395.81,,
12:13,,395.81,,
12:14,,395.81,,
12:15,,395.84,,
12:16,,395.88,,
12:17,,395.88,,
12:18,,395.88,,
12:19,,395.88,,
12:20,,395.88,,
12:21,,395.8,,
12:22,,395.8,,
12:23,,395.79,,
12:24,,395.79,,
12:25,,395.8,,
12:26,,395.8,,
12:27,,395.8,,
12:28,,395.75,,
12:29,,395.71,,
12:30,,395.7,,
12:31,,395.7,,
12:32,,395.73,,
12:33,,395.75,,
12:34,,395.75,,
12:35,,395.75,,
12:36,,395.75,,
12:37,,395.75,,
12:38,,395.7,,
12:39,,395.7,,
12:40,,395.7,,
12:41,,395.7,,
12:42,,395.7,,
12:43,,395.7,,
12:44,,395.79,,
12:45,,395.79,,
12:46,,395.79,,
12:47,,395.7,,
12:48,,395.7,,
12:49,,395.7,,
12:50,,395.65,,
12:51,,395.65,,
12:52,,395.65,,
12:53,,395.56,,
12:54,,395.57,,
12:55,,395.57,,
12:56,,395.6,,
12:57,,395.65,,
12:58,,395.65,,
12:59,,395.65,,
13:00,,395.65,,
13:01,,395.65,,
13:02,,395.65,,
13:03,,395.65,,
13:04,,395.8,,
13:05,,395.77,,
13:06,,395.77,,
13:07,,395.8,,
13:08,,395.8,,
13:09,,395.8,,
13:10,,395.8,,
13:11,,395.77,,
13:12,,395.77,,
13:13,,395.77,,
13:14,,395.77,,
13:15,,395.75,,
13:16,,395.75,,
13:17,,395.75,,
13:18,,395.75,,
13:19,,395.75,,
13:20,,395.75,,
13:21,,395.75,,
13:22,,395.75,,
13:23,,395.75,,
13:24,,395.83,,
13:25,,395.89,,
13:26,,395.89,,
13:27,,395.8,,
13:28,,395.9,,
13:29,,395.88,,
13:30,399.84,395.88,3.96,2.281941
13:31,399.86,395.85,4.01,2.310929
13:32,399.82,395.87,3.95,2.276237
13:33,399.76,395.83,3.93,2.26494
13:34,399.42,395.5,3.92,2.261062
13:35,399.56,395.68,3.88,2.236972
13:36,399.72,395.8,3.92,2.259348
13:37,399.76,395.85,3.91,2.2533
13:38,399.9,395.98,3.92,2.258321
13:39,400.14,396.15,3.99,2.297662
13:40,400.4,396.39,4.01,2.307781
13:41,400.42,396.45,3.97,2.284415
13:42,400.36,396.5,3.86,2.220839
13:43,400.2,396.3,3.9,2.244985
13:44,400.14,396.3,3.84,2.210447
13:45,400.18,396.26,3.92,2.256725
13:46,400.26,396.4,3.86,2.221399
13:47,400.24,396.4,3.84,2.209889
13:48,400.18,396.35,3.83,2.204412
13:49,400.14,396.23,3.91,2.251139
13:50,400.2,396.3,3.9,2.244985
13:51,400.28,396.28,4.0,2.302665
13:52,400.3,396.29,4.01,2.308363
13:53,400.2,396.25,3.95,2.274054
13:54,400.24,396.4,3.84,2.209889
13:55,400.24,396.33,3.91,2.250571
13:56,400.2,396.33,3.87,2.227547
13:57,400.28,396.33,3.95,2.273595
13:58,400.2,396.36,3.84,2.210112
13:59,400.16,396.3,3.86,2.221959
14:00,400.16,396.39,3.77,2.169659
14:01,400.2,396.3,3.9,2.244985
14:02,400.16,396.21,3.95,2.274283
14:03,400.22,396.24,3.98,2.291383
14:04,400.34,396.4,3.94,2.267438
14:05,400.26,396.4,3.86,2.221399
14:06,400.26,396.4,3.86,2.221399
14:07,400.28,396.4,3.88,2.232909
14:08,400.28,396.4,3.88,2.232909
14:09,400.18,396.3,3.88,2.233472
14:10,400.14,396.3,3.84,2.210447
14:11,400.1,396.3,3.8,2.187421
14:12,400.12,396.3,3.82,2.198934
14:13,400.08,396.25,3.83,2.204968
14:14,400.1,396.26,3.84,2.21067
14:15,400.2,396.3,3.9,2.244985
14:16,400.16,396.36,3.8,2.18709
14:17,400.16,396.36,3.8,2.18709
14:18,400.2,396.36,3.84,2.210112
14:19,400.22,396.36,3.86,2.221623
14:20,400.22,396.35,3.87,2.227435
14:21,400.26,396.4,3.86,2.221399
14:22,400.3,396.48,3.82,2.197936
14:23,400.4,396.55,3.85,2.214806
14:24,400.68,396.84,3.84,2.207439
14:25,400.58,396.71,3.87,2.225413
14:26,400.74,396.88,3.86,2.218712
14:27,400.72,396.89,3.83,2.201413
14:28,400.68,396.88,3.8,2.184224
14:29,400.5,396.68,3.82,2.196827
14:30,400.54,396.81,3.73,2.144367
14:31,400.6,396.73,3.87,2.225301
14:32,400.66,396.81,3.85,2.213355
14:33,400.76,396.97,3.79,2.177983
14:34,400.78,396.89,3.89,2.2359
14:35,400.88,396.99,3.89,2.235337
14:36,400.86,396.98,3.88,2.229646
14:37,400.98,397.05,3.93,2.257981
14:38,401.18,397.35,3.83,2.198864
14:39,401.0,397.2,3.8,2.182465
14:40,401.06,397.19,3.87,2.222724
14:41,401.14,397.23,3.91,2.245472
14:42,401.44,,,
14:43,401.12,397.35,3.77,2.164417
14:44,401.28,397.35,3.93,2.256276
14:45,401.36,397.51,3.85,2.209457
14:46,401.2,397.41,3.79,2.175571
14:47,401.4,397.51,3.89,2.232412
14:48,401.44,397.59,3.85,2.209012
14:49,401.58,397.66,3.92,2.24878
14:50,401.44,397.59,3.85,2.209012
14:51,401.46,397.63,3.83,2.197316
14:52,401.52,397.64,3.88,2.225946
14:53,401.36,397.49,3.87,2.221046
14:54,401.42,397.53,3.89,2.2323
14:55,401.5,397.6,3.9,2.237645
14:56,401.4,397.59,3.81,2.186062
14:57,401.44,397.59,3.85,2.209012
14:58,401.5,397.55,3.95,2.266617
14:59,401.5,,,
15:00,401.32,397.51,3.81,2.186502
15:01,,397.51,,
15:03,,397.4,,
15:04,,397.32,,
15:05,,397.11,,
15:06,,397.15,,
15:07,,397.15,,
15:08,,397.2,,
15:09,,397.29,,
15:10,,397.15,,
15:11,,397.21,,
15:12,,397.25,,
15:13,,397.3,,
15:14,,397.35,,
